fileid,labsamplename,labcategoryname,labcategorycode,labtestname,labtestcode,unit,result,resultasnumeric,resultmathoperation,asbestosdetected,labsampletype
-1,K22-De0001360,Fibrous Asbestos (FA) >10 mm,,Total FA,,,<0.00001,0.0000,<,,Solid
-1,K22-De0001360,Fibrous Asbestos (FA) <10 mm,,FA % asbestos (weighted average),,,N/A,,,,Solid
-1,K22-De0001360,Fibrous Asbestos (FA) <10 mm,,FA Asbestos in Soil,,,<0.001,0.0010,<,,Solid
-1,K22-De0001360,Fibrous Asbestos (FA) <10 mm,,Total FA,,,<0.00001,0.0000,<,,Solid
-1,K22-De0001360,Asbestos in Soils (NZ GAMAS),,Weight (<10 mm >2 mm),,,229.7,229.7000,,,Solid
-1,K22-De0001360,Asbestos in Soils (NZ GAMAS),,Weight (<2 mm),,,127.84,127.8400,,,Solid
-1,K22-De0001360,Asbestos in Soils (NZ GAMAS),,Weight (>10 mm),,,0,0.0000,,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Asbestos Detected,,,Yes,,,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Trace Analysis,,,No trace asbestos detected.,,,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Asbestos Content (as asbestos),,,<0.01,0.0100,<,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Received Weight,,,532.57,532.5700,,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Total Dry Mass,,,369.38,369.3800,,,Solid
-1,K22-De0001360,Asbestos in Soils (AS 4964-2004),,Total Analytical Fraction,,,369.38,369.3800,,,Solid
-1,K22-De0001360,Asbestos Fines (AF) < 10 mm,,Total AF,,,0.01538,0.0154,,,Solid
-1,K22-De0001360,Asbestos Fines (AF) < 10 mm,,AF Asbestos in Soil,,,0.004,0.0040,,,Solid
-1,K22-De0001360,Asbestos Containing Materials (ACM) >10 mm,,Total ACM (> 10mm),,,<0.1,0.1000,<,,Solid
-1,K22-De0001360,Asbestos (Presence/Absence),,Asbestos form,,,Loose fibre bundles,,,,Solid
-1,K22-De0001360,Asbestos (Presence/Absence),,Asbestos type,,,Chrysotile (White Asbestos) detected,,,,Solid
-1,K22-De0001360,,,Asbestos Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001360,,,% Moisture,,,29,29.0000,,,Solid
-1,K22-De0001359,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos Presence / Absence,,,Asbestos NOT detected,,,Not Detected,Solid
-1,K22-De0001359,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Description of Asbestos Form,,,-,,,,Solid
-1,K22-De0001359,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos in ACM as % of Total Sample,,,-,,,,Solid
-1,K22-De0001359,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Combined Fibrous Asbestos + Asbestos Fines as % of Total Sample,,,-,,,,Solid
-1,K22-De0001359,Metals,,Chromium,,,76,76.0000,,,Solid
-1,K22-De0001359,Metals,,Copper,,,64,64.0000,,,Solid
-1,K22-De0001359,Metals,,Lead,,,47,47.0000,,,Solid
-1,K22-De0001359,Metals,,Nickel,,,47,47.0000,,,Solid
-1,K22-De0001359,Metals,,Arsenic,,,22,22.0000,,,Solid
-1,K22-De0001359,Metals,,Zinc,,,200,200.0000,,,Solid
-1,K22-De0001359,Metals,,Cadmium,,,0.61,0.6100,,,Solid
-1,K22-De0001359,Heavy Metals,,Cadmium,,,,,,,Solid
-1,K22-De0001359,Heavy Metals,,Chromium,,,,,,,Solid
-1,K22-De0001359,Heavy Metals,,Copper,,,,,,,Solid
-1,K22-De0001359,Fibrous Asbestos (FA) >10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001359,Fibrous Asbestos (FA) >10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001359,Fibrous Asbestos (FA) >10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001359,Fibrous Asbestos (FA) <10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001359,Fibrous Asbestos (FA) <10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001359,Fibrous Asbestos (FA) <10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (NZ GAMAS),,Weight (<2 mm),,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (NZ GAMAS),,Weight (<10 mm >2 mm),,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (NZ GAMAS),,Weight (>10 mm),,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Trace Analysis,,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Asbestos Content (as asbestos),,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Asbestos Detected,,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Total Analytical Fraction,,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Total Dry Mass,,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Received Weight,,,,,,,Solid
-1,K22-De0001359,Asbestos in Soils (AS 4964-2004),,Sample Description,,,,,,,Solid
-1,K22-De0001359,Asbestos Fines (AF) < 10 mm,,AF Asbestos in Soil,,,,,,,Solid
-1,K22-De0001359,Asbestos Fines (AF) < 10 mm,,Total AF,,,,,,,Solid
-1,K22-De0001359,Asbestos Containing Materials (ACM) >10 mm,,Total ACM (> 10mm),,,,,,,Solid
-1,K22-De0001359,Asbestos (Presence/Absence),,Asbestos type,,,Asbestos NOT detected,,,,Solid
-1,K22-De0001359,Asbestos (Presence/Absence),,Asbestos form,,,-,,,,Solid
-1,K22-De0001359,,,Asbestos Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001359,,,% Moisture,,,31,31.0000,,,Solid
-1,K22-De0001358,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Description of Asbestos Form,,,Weathered fibre cement fragments and loose fibre bundles.,,,,Solid
-1,K22-De0001358,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos Presence / Absence,,,Chrysotile (White Asbestos) detected),,,Detected,Solid
-1,K22-De0001358,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos in ACM as % of Total Sample,,,0.25,0.2500,,,Solid
-1,K22-De0001358,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Combined Fibrous Asbestos + Asbestos Fines as % of Total Sample,,,0.02,0.0200,,,Solid
-1,K22-De0001358,Metals,,Chromium,,,69,69.0000,,,Solid
-1,K22-De0001358,Metals,,Arsenic,,,6.8,6.8000,,,Solid
-1,K22-De0001358,Metals,,Nickel,,,43,43.0000,,,Solid
-1,K22-De0001358,Metals,,Copper,,,41,41.0000,,,Solid
-1,K22-De0001358,Metals,,Lead,,,33,33.0000,,,Solid
-1,K22-De0001358,Metals,,Zinc,,,170,170.0000,,,Solid
-1,K22-De0001358,Metals,,Cadmium,,,0.26,0.2600,,,Solid
-1,K22-De0001358,Heavy Metals,,Copper,,,,,,,Solid
-1,K22-De0001358,Heavy Metals,,Chromium,,,,,,,Solid
-1,K22-De0001358,Heavy Metals,,Cadmium,,,,,,,Solid
-1,K22-De0001358,Fibrous Asbestos (FA) >10 mm,,FA % asbestos (weighted average),,,N/A,,,,Solid
-1,K22-De0001358,Fibrous Asbestos (FA) >10 mm,,FA Asbestos in Soil,,,<0.001,0.0010,<,,Solid
-1,K22-De0001358,Fibrous Asbestos (FA) >10 mm,,Total FA,,,<0.00001,0.0000,<,,Solid
-1,K22-De0001358,Fibrous Asbestos (FA) <10 mm,,FA % asbestos (weighted average),,,80,80.0000,,,Solid
-1,K22-De0001358,Fibrous Asbestos (FA) <10 mm,,Total FA,,,0.06618,0.0662,,,Solid
-1,K22-De0001358,Fibrous Asbestos (FA) <10 mm,,FA Asbestos in Soil,,,0.013,0.0130,,,Solid
-1,K22-De0001358,Asbestos in Soils (NZ GAMAS),,Weight (<10 mm >2 mm),,,230.75,230.7500,,,Solid
-1,K22-De0001358,Asbestos in Soils (NZ GAMAS),,Weight (>10 mm),,,22.61,22.6100,,,Solid
-1,K22-De0001358,Asbestos in Soils (NZ GAMAS),,Weight (<2 mm),,,133.04,133.0400,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Asbestos Detected,,,Yes,,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Trace Analysis,,,No trace asbestos detected.,,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Received Weight,,,544.46,544.4600,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Total Dry Mass,,,397.9,397.9000,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Total Analytical Fraction,,,397.9,397.9000,,,Solid
-1,K22-De0001358,Asbestos in Soils (AS 4964-2004),,Asbestos Content (as asbestos),,,0.27,0.2700,,,Solid
-1,K22-De0001358,Asbestos Fines (AF) < 10 mm,,Total AF,,,0.02563,0.0256,,,Solid
-1,K22-De0001358,Asbestos Fines (AF) < 10 mm,,AF Asbestos in Soil,,,0.006,0.0060,,,Solid
-1,K22-De0001358,Asbestos Containing Materials (ACM) >10 mm,,Total ACM (> 10mm),,,4.9,4.9000,,,Solid
-1,K22-De0001358,Asbestos (Presence/Absence),,Asbestos form,,,Fibre cement fragments,,,,Solid
-1,K22-De0001358,Asbestos (Presence/Absence),,Asbestos type,,,Chrysotile (White Asbestos) detected,,,,Solid
-1,K22-De0001358,,,Asbestos Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001358,,,% Moisture,,,30,30.0000,,,Solid
-1,K22-De0001357,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos Presence / Absence,,,Asbestos NOT detected,,,Not Detected,Solid
-1,K22-De0001357,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Description of Asbestos Form,,,-,,,,Solid
-1,K22-De0001357,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos in ACM as % of Total Sample,,,-,,,,Solid
-1,K22-De0001357,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Combined Fibrous Asbestos + Asbestos Fines as % of Total Sample,,,-,,,,Solid
-1,K22-De0001357,Metals,,Arsenic,,,8,8.0000,,,Solid
-1,K22-De0001357,Metals,,Chromium,,,74,74.0000,,,Solid
-1,K22-De0001357,Metals,,Copper,,,66,66.0000,,,Solid
-1,K22-De0001357,Metals,,Nickel,,,53,53.0000,,,Solid
-1,K22-De0001357,Metals,,Lead,,,35,35.0000,,,Solid
-1,K22-De0001357,Metals,,Zinc,,,160,160.0000,,,Solid
-1,K22-De0001357,Metals,,Cadmium,,,0.29,0.2900,,,Solid
-1,K22-De0001357,Heavy Metals,,Cadmium,,,,,,,Solid
-1,K22-De0001357,Heavy Metals,,Chromium,,,,,,,Solid
-1,K22-De0001357,Heavy Metals,,Copper,,,,,,,Solid
-1,K22-De0001357,Fibrous Asbestos (FA) >10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001357,Fibrous Asbestos (FA) >10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001357,Fibrous Asbestos (FA) >10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001357,Fibrous Asbestos (FA) <10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001357,Fibrous Asbestos (FA) <10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001357,Fibrous Asbestos (FA) <10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (NZ GAMAS),,Weight (>10 mm),,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (NZ GAMAS),,Weight (<10 mm >2 mm),,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (NZ GAMAS),,Weight (<2 mm),,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Asbestos Detected,,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Asbestos Content (as asbestos),,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Trace Analysis,,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Total Analytical Fraction,,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Total Dry Mass,,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Sample Description,,,,,,,Solid
-1,K22-De0001357,Asbestos in Soils (AS 4964-2004),,Received Weight,,,,,,,Solid
-1,K22-De0001357,Asbestos Fines (AF) < 10 mm,,AF Asbestos in Soil,,,,,,,Solid
-1,K22-De0001357,Asbestos Fines (AF) < 10 mm,,Total AF,,,,,,,Solid
-1,K22-De0001357,Asbestos Containing Materials (ACM) >10 mm,,Total ACM (> 10mm),,,,,,,Solid
-1,K22-De0001357,Asbestos (Presence/Absence),,Asbestos type,,,Asbestos NOT detected,,,,Solid
-1,K22-De0001357,Asbestos (Presence/Absence),,Asbestos form,,,-,,,,Solid
-1,K22-De0001357,,,Asbestos Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001357,,,% Moisture,,,29,29.0000,,,Solid
-1,K22-De0001356,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos Presence / Absence,,,Asbestos NOT detected,,,Not Detected,Solid
-1,K22-De0001356,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Description of Asbestos Form,,,-,,,,Solid
-1,K22-De0001356,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos in ACM as % of Total Sample,,,-,,,,Solid
-1,K22-De0001356,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Combined Fibrous Asbestos + Asbestos Fines as % of Total Sample,,,-,,,,Solid
-1,K22-De0001356,Metals,,Arsenic,,,9,9.0000,,,Solid
-1,K22-De0001356,Metals,,Chromium,,,68,68.0000,,,Solid
-1,K22-De0001356,Metals,,Lead,,,49,49.0000,,,Solid
-1,K22-De0001356,Metals,,Nickel,,,43,43.0000,,,Solid
-1,K22-De0001356,Metals,,Copper,,,36,36.0000,,,Solid
-1,K22-De0001356,Metals,,Zinc,,,180,180.0000,,,Solid
-1,K22-De0001356,Metals,,Cadmium,,,0.3,0.3000,,,Solid
-1,K22-De0001356,Heavy Metals,,Cadmium,,,,,,,Solid
-1,K22-De0001356,Heavy Metals,,Chromium,,,,,,,Solid
-1,K22-De0001356,Heavy Metals,,Copper,,,,,,,Solid
-1,K22-De0001356,Fibrous Asbestos (FA) >10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001356,Fibrous Asbestos (FA) >10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001356,Fibrous Asbestos (FA) >10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001356,Fibrous Asbestos (FA) <10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001356,Fibrous Asbestos (FA) <10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001356,Fibrous Asbestos (FA) <10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (NZ GAMAS),,Weight (>10 mm),,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (NZ GAMAS),,Weight (<10 mm >2 mm),,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (NZ GAMAS),,Weight (<2 mm),,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Total Dry Mass,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Trace Analysis,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Received Weight,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Total Analytical Fraction,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Sample Description,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Asbestos Detected,,,,,,,Solid
-1,K22-De0001356,Asbestos in Soils (AS 4964-2004),,Asbestos Content (as asbestos),,,,,,,Solid
-1,K22-De0001356,Asbestos Fines (AF) < 10 mm,,Total AF,,,,,,,Solid
-1,K22-De0001356,Asbestos Fines (AF) < 10 mm,,AF Asbestos in Soil,,,,,,,Solid
-1,K22-De0001356,Asbestos Containing Materials (ACM) >10 mm,,Total ACM (> 10mm),,,,,,,Solid
-1,K22-De0001356,Asbestos (Presence/Absence),,Asbestos type,,,Asbestos NOT detected,,,,Solid
-1,K22-De0001356,Asbestos (Presence/Absence),,Asbestos form,,,-,,,,Solid
-1,K22-De0001356,,,Asbestos Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001356,,,% Moisture,,,25,25.0000,,,Solid
-1,K22-De0001355,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos Presence / Absence,,,Asbestos NOT detected,,,Not Detected,Solid
-1,K22-De0001355,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Description of Asbestos Form,,,-,,,,Solid
-1,K22-De0001355,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Asbestos in ACM as % of Total Sample,,,-,,,,Solid
-1,K22-De0001355,New Zealand Guidelines Semi Quantitative Asbestos in Soil,,Combined Fibrous Asbestos + Asbestos Fines as % of Total Sample,,,-,,,,Solid
-1,K22-De0001355,Metals,,Chromium,,,77,77.0000,,,Solid
-1,K22-De0001355,Metals,,Arsenic,,,6.2,6.2000,,,Solid
-1,K22-De0001355,Metals,,Nickel,,,51,51.0000,,,Solid
-1,K22-De0001355,Metals,,Copper,,,49,49.0000,,,Solid
-1,K22-De0001355,Metals,,Lead,,,150,150.0000,,,Solid
-1,K22-De0001355,Metals,,Zinc,,,100,100.0000,,,Solid
-1,K22-De0001355,Metals,,Cadmium,,,0.15,0.1500,,,Solid
-1,K22-De0001355,Heavy Metals,,Copper,,,,,,,Solid
-1,K22-De0001355,Heavy Metals,,Chromium,,,,,,,Solid
-1,K22-De0001355,Heavy Metals,,Cadmium,,,,,,,Solid
-1,K22-De0001355,Fibrous Asbestos (FA) >10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001355,Fibrous Asbestos (FA) >10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001355,Fibrous Asbestos (FA) >10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001355,Fibrous Asbestos (FA) <10 mm,,FA Asbestos in Soil,,,,,,,Solid
-1,K22-De0001355,Fibrous Asbestos (FA) <10 mm,,FA % asbestos (weighted average),,,,,,,Solid
-1,K22-De0001355,Fibrous Asbestos (FA) <10 mm,,Total FA,,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (NZ GAMAS),,Weight (<2 mm),,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (NZ GAMAS),,Weight (>10 mm),,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (NZ GAMAS),,Weight (<10 mm >2 mm),,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Sample Description,,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Received Weight,,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Total Dry Mass,,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Total Analytical Fraction,,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Asbestos Detected,,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Asbestos Content (as asbestos),,,,,,,Solid
-1,K22-De0001355,Asbestos in Soils (AS 4964-2004),,Trace Analysis,,,,,,,Solid
-1,K22-De0001355,Asbestos Fines (AF) < 10 mm,,Total AF,,,,,,,Solid
-1,K22-De0001355,Asbestos Fines (AF) < 10 mm,,AF Asbestos in Soil,,,,,,,Solid
-1,K22-De0001355,Asbestos Containing Materials (ACM) >10 mm,,Total ACM (> 10mm),,,,,,,Solid
-1,K22-De0001355,Asbestos (Presence/Absence),,Asbestos type,,,Asbestos NOT detected,,,,Solid
-1,K22-De0001355,Asbestos (Presence/Absence),,Asbestos form,,,-,,,,Solid
-1,K22-De0001355,,,Asbestos Sample Description,,,Fine grained soil and rocks,,,,Solid
-1,K22-De0001355,,,% Moisture,,,34,34.0000,,,Solid
